,close,returns,vol,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_5,vol_lag_10,vol_lag_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,vol_roll_mean_5,vol_roll_std_5,vol_roll_mean_10,vol_roll_std_10,vol_roll_mean_20,vol_roll_std_20,vol_roll_mean_60,vol_roll_std_60,rsi_14,volume_zscore,day_of_week,month,quarter,week_of_month,target
2023-05-22,3033.715087890625,0.023535110785732,0.1378132078742142,0.1275321885885985,0.1265346356538706,0.1364608456078016,0.1376902573615286,0.1664402236162011,0.1795766680276206,0.0071878989169411,-0.0027582366942525,-0.0151774397662316,-0.0058791080139554,0.13026196716922533,0.006449031318639516,0.14485230952057787,0.016995538436656205,0.15986302521406007,0.019491910359952045,0.170175125317399,0.01512047185809759,50.68518344484428,-0.6529244209725074,0,5,2,4,0.1378571080170562
2023-05-23,3032.197998046875,-0.0005000765727162,0.1378571080170562,0.1378132078742142,0.1275321885885985,0.1265346356538706,0.1230919086343273,0.1682809121019327,0.1741470133429974,0.023535110785732,0.0071878989169411,-0.0027582366942525,0.0009523988168005,0.13028655727176244,0.00648457279689787,0.1419896079463792,0.015279598797544706,0.15777485220638976,0.019505888748715988,0.16962077191832697,0.015686082574984328,61.71685563197147,0.030254034105151713,1,5,2,4,0.1377360108650281
2023-05-24,3037.99169921875,0.0019107265342193,0.1377360108650281,0.1378571080170562,0.1378132078742142,0.1275321885885985,0.1364608456078016,0.1619642239873538,0.1722894661772934,-0.0005000765727162,0.023535110785732,0.0071878989169411,-0.0151774397662316,0.13323959714830821,0.005704094679299544,0.13894722753789152,0.012176842095149786,0.1559603569400927,0.019590458517442195,0.1690603006108745,0.01621034607805264,69.48924541234163,-1.161504052489929,2,5,2,4,0.1375039170319954
2023-05-25,3028.932861328125,-0.0029818507710058,0.1375039170319954,0.1377360108650281,0.1378571080170562,0.1378132078742142,0.1265346356538706,0.1513948121251387,0.1733245443052558,0.0019107265342193,-0.0005000765727162,0.023535110785732,-0.0027582366942525,0.1334946301997535,0.005908952314690076,0.13652440622565895,0.009113260423116606,0.15423268417447944,0.019598234548888017,0.16854043327430515,0.016707210355302805,65.53276917842322,-0.4289473136083652,3,5,2,4,0.1400688444509221
2023-05-26,3061.4892578125,0.010748470822856,0.1400688444509221,0.1375039170319954,0.1377360108650281,0.1378571080170562,0.1275321885885985,0.1491330875290258,0.1738126337942102,-0.0029818507710058,0.0019107265342193,-0.0005000765727162,0.0071878989169411,0.13568848647537848,0.0045615430465771305,0.13513531671634463,0.00751294004450892,0.1524416528108164,0.01939739783304261,0.16790838615193635,0.017153641131251434,61.808871641636074,0.349757100644598,4,5,2,4,0.1380223656915956
2023-05-29,3053.6259765625,-0.0025684497275089,0.1380223656915956,0.1400688444509221,0.1375039170319954,0.1377360108650281,0.1378132078742142,0.1376902573615286,0.1764995173498818,0.010748470822856,-0.0029818507710058,0.0019107265342193,0.023535110785732,0.1381958176478432,0.0010558755368250603,0.13422889240853425,0.006038620804060354,0.150754463343652,0.018901903557340616,0.16731105038262997,0.017491023677869453,63.91249673357993,-0.6462066780071064,0,5,2,5,0.1382902220389404
2023-05-30,3049.8095703125,-0.0012497949255383,0.1382902220389404,0.1380223656915956,0.1400688444509221,0.1375039170319954,0.1378571080170562,0.1230919086343273,0.1760826709025671,-0.0025684497275089,0.010748470822856,-0.0029818507710058,-0.0005000765727162,0.13823764921131948,0.001040965722394101,0.13426210324154095,0.006060645671087704,0.14883060576073767,0.018084059786074788,0.1666884258548545,0.017859945099374344,57.2094184551703,-0.2947865490298716,1,5,2,5,0.1334382422427444
2023-05-31,3025.253662109375,-0.0080516201543064,0.1334382422427444,0.1382902220389404,0.1380223656915956,0.1400688444509221,0.1377360108650281,0.1364608456078016,0.1813994723015444,-0.0012497949255383,-0.0025684497275089,0.010748470822856,0.0019107265342193,0.13832427201569633,0.0010191753150562862,0.13578193458200224,0.00470149449055791,0.14694098331755637,0.01703037893006893,0.16587395869625265,0.018024147413407635,55.69982213145803,11.309456433954137,2,5,2,5,0.1310919446023005
2023-06-01,3056.98291015625,0.0104881281342708,0.1310919446023005,0.1334382422427444,0.1382902220389404,0.1380223656915956,0.1375039170319954,0.1265346356538706,0.1707597981670653,-0.0080516201543064,-0.0012497949255383,-0.0025684497275089,-0.0029818507710058,0.13746471829123957,0.00244887453873855,0.13547967424549653,0.004749910110174212,0.14454292181461637,0.015201393456849788,0.16523133794296252,0.018483684243949305,51.31262404380186,-0.39859120039322815,3,6,2,1,0.1333551272682349
2023-06-02,3040.06103515625,-0.0055354823685079,0.1333551272682349,0.1310919446023005,0.1334382422427444,0.1382902220389404,0.1400688444509221,0.1275321885885985,0.1708456247069867,0.0104881281342708,-0.0080516201543064,-0.0012497949255383,0.010748470822856,0.1361823238053006,0.003754196847770773,0.13593540514033953,0.003947099695044389,0.14255952913637812,0.014152351765759373,0.16438012476598401,0.0188627661273377,58.10495601579276,0.4602018013961545,4,6,2,1,0.1337403013308708
2023-06-05,3024.7021484375,-0.0050521639339259,0.1337403013308708,0.1333551272682349,0.1310919446023005,0.1334382422427444,0.1380223656915956,0.1378132078742142,0.1664402236162011,-0.0055354823685079,0.0104881281342708,-0.0080516201543064,-0.0025684497275089,0.13483958036876315,0.0031721118255736386,0.13651769900830318,0.0028454542308490676,0.14068500426444053,0.012607084663925898,0.1635366069194035,0.019102168513686128,58.26649348213774,0.28056657091257586,0,6,2,1,0.1429391685182226
2023-06-06,2972.649169921875,-0.0172092906875193,0.1429391685182226,0.1337403013308708,0.1333551272682349,0.1310919446023005,0.1382902220389404,0.1378571080170562,0.1682809121019327,-0.0050521639339259,-0.0055354823685079,0.0104881281342708,-0.0012497949255383,0.13398316749661818,0.002629650674985559,0.13611040835396884,0.002929661070358834,0.13905000815017401,0.011124336573594056,0.16270046881211947,0.019292367982762355,54.814337608791426,0.3939676857650172,1,6,2,1,0.1511996625552738
2023-06-07,3011.826904296875,0.0131794006408194,0.1511996625552738,0.1429391685182226,0.1337403013308708,0.1333551272682349,0.1334382422427444,0.1377360108650281,0.1619642239873538,-0.0172092906875193,-0.0050521639339259,-0.0055354823685079,-0.0080516201543064,0.13491295679247464,0.0046096894007298835,0.1366186144040855,0.0036246761948667185,0.1377829209709885,0.008825310622199389,0.1619658435839469,0.019189678803526355,53.61409391334891,-0.09095939008207556,2,6,2,1,0.1566985360326947
2023-06-08,2976.4658203125,-0.0117407424490186,0.1566985360326947,0.1511996625552738,0.1429391685182226,0.1337403013308708,0.1310919446023005,0.1375039170319954,0.1513948121251387,0.0131794006408194,-0.0172092906875193,-0.0050521639339259,0.0104881281342708,0.13846524085498052,0.008440754361755232,0.13796497957311007,0.005882893244271124,0.1372446928993845,0.007501984979487879,0.16135628712287275,0.01893520968237473,60.41638726240812,0.0950395136723241,3,6,2,2,0.1590092345884982
2023-06-09,2951.49658203125,-0.0083888879592873,0.1590092345884982,0.1566985360326947,0.1511996625552738,0.1429391685182226,0.1333551272682349,0.1400688444509221,0.1491330875290258,-0.0117407424490186,0.0131794006408194,-0.0172092906875193,-0.0055354823685079,0.14358655914105936,0.010391503587705898,0.13988444147318,0.008335773745402257,0.13750987909476228,0.008098523121385749,0.16086684723993733,0.018663293237944127,51.80999567568178,0.10892478585842559,4,6,2,2,0.1639701827593334
2023-06-12,2986.07568359375,0.0117157857383329,0.1639701827593334,0.1590092345884982,0.1566985360326947,0.1511996625552738,0.1337403013308708,0.1380223656915956,0.1376902573615286,-0.0083888879592873,-0.0117407424490186,0.0131794006408194,-0.0050521639339259,0.14871738060511203,0.010410132834912586,0.14177848048693759,0.010302189545054092,0.13800368644773592,0.009085505682150654,0.16046045203409715,0.018428473036038027,36.33030010529298,0.6112477988669072,0,6,2,2,0.16395344734554
2023-06-13,2983.13330078125,-0.0009853677951521,0.16395344734554,0.1639701827593334,0.1590092345884982,0.1566985360326947,0.1429391685182226,0.1382902220389404,0.1230919086343273,0.0117157857383329,-0.0083888879592873,-0.0117407424490186,-0.0172092906875193,0.15476335689080453,0.0080475056119156,0.14437326219371138,0.012320941139795654,0.13931768271762615,0.010780125049245014,0.16006286222553215,0.01808215352378121,43.09121482011347,-0.37954573005652165,1,6,2,2,0.1541793277119599
2023-06-14,2989.892822265625,0.0022659133209383,0.1541793277119599,0.16395344734554,0.1639701827593334,0.1590092345884982,0.1511996625552738,0.1334382422427444,0.1364608456078016,-0.0009853677951521,0.0117157857383329,-0.0083888879592873,0.0131794006408194,0.15896621265626804,0.0053706548777764426,0.14693958472437135,0.013526806615319983,0.1413607596531868,0.011397536004207969,0.1595853424551641,0.0175795434612379,41.71181459251784,-0.11910102401705389,2,6,2,2,0.1543631394375766
2023-06-15,2979.9326171875,-0.0033312916784011,0.1543631394375766,0.1541793277119599,0.16395344734554,0.1639701827593334,0.1566985360326947,0.1310919446023005,0.1265346356538706,0.0022659133209383,-0.0009853677951521,0.0117157857383329,-0.0117407424490186,0.15956214568760524,0.004364487981835159,0.14901369327129288,0.012797043243353776,0.14224668375839472,0.011681704119101832,0.1589940307878637,0.017142108020259752,44.06043713589962,0.487337303162409,3,6,2,3,0.1594704488045916
2023-06-16,2941.57568359375,-0.0128717452779022,0.1594704488045916,0.1543631394375766,0.1541793277119599,0.16395344734554,0.1590092345884982,0.1333551272682349,0.1275321885885985,-0.0033312916784011,0.0022659133209383,-0.0009853677951521,-0.0083888879592873,0.15909506636858162,0.004845967696321732,0.1513408127548205,0.011191025620636548,0.14363810894758003,0.011364767283706396,0.15847123434724952,0.01678752806024946,36.67583513352244,2.306850630491445,4,6,2,3,0.1397598491693324
2023-06-19,2974.466552734375,0.0111813778323193,0.1397598491693324,0.1594704488045916,0.1543631394375766,0.1541793277119599,0.1639701827593334,0.1337403013308708,0.1378132078742142,-0.0128717452779022,-0.0033312916784011,0.0022659133209383,0.0117157857383329,0.1591873092118003,0.004848314470600645,0.15395234490845616,0.009437258240967137,0.14523502195837967,0.011225582775400672,0.15817970279405327,0.01661193298515632,33.35267839654574,-0.45444680171014235,0,6,2,3,0.1415621155333893
2023-06-20,2990.49462890625,0.0053885548510002,0.1415621155333893,0.1397598491693324,0.1594704488045916,0.1543631394375766,0.16395344734554,0.1429391685182226,0.1378571080170562,0.0111813778323193,-0.0128717452779022,-0.0033312916784011,-0.0009853677951521,0.1543452424938001,0.00910146810472762,0.15455429969230233,0.0081023544045008,0.14533235402313557,0.011166126375533903,0.15760800427551677,0.016646302403313554,39.69642679473251,-0.40804731291122637,1,6,2,3,0.1458387741879123
2023-06-21,3018.75390625,0.0094497000832554,0.1458387741879123,0.1415621155333893,0.1397598491693324,0.1594704488045916,0.1541793277119599,0.1511996625552738,0.1377360108650281,0.0053885548510002,0.0111813778323193,-0.0128717452779022,0.0022659133209383,0.14986697613136996,0.0086914221073726,0.154416594393819,0.008330194552889641,0.14551760439895223,0.011065865551888158,0.15704263464871085,0.016604876714464936,45.13298961530336,-0.2950094039895922,2,6,2,3,0.1469935900093265
2023-06-22,3000.50146484375,-0.006046349577705,0.1469935900093265,0.1458387741879123,0.1415621155333893,0.1397598491693324,0.1543631394375766,0.1566985360326947,0.1375039170319954,0.0094497000832554,0.0053885548510002,0.0111813778323193,-0.0033312916784011,0.14819886542656044,0.008453998183097366,0.15388050555708283,0.008723440377786836,0.14592274256509644,0.01091324989289245,0.1564568685040134,0.016364134271058452,44.594592728628434,-0.43465693820808954,3,6,2,4,0.1424401200104774
2023-06-23,2979.9794921875,-0.0068395142934278,0.1424401200104774,0.1469935900093265,0.1458387741879123,0.1415621155333893,0.1594704488045916,0.1590092345884982,0.1400688444509221,-0.006046349577705,0.0094497000832554,0.0053885548510002,-0.0128717452779022,0.14672495554091042,0.007721280724605611,0.15291001095474602,0.008912883437237352,0.14639722621396298,0.010732755661012205,0.15594615003171966,0.016168931802420513,44.427424735361484,-0.8174350181964656,4,6,2,4,0.1445499521963081
2023-06-26,2955.2412109375,-0.0083014937904288,0.1445499521963081,0.1424401200104774,0.1469935900093265,0.1458387741879123,0.1397598491693324,0.1639701827593334,0.1380223656915956,-0.0068395142934278,-0.006046349577705,0.0094497000832554,0.0111813778323193,0.14331888978208757,0.003015729651918671,0.15125309949694393,0.009188881881880842,0.14651578999194076,0.010672093376945675,0.1553930797381649,0.016051535412749604,43.79044865893162,-0.002932271748736321,0,6,2,4,0.1452499403411797
2023-06-27,2962.375244140625,0.0024140273818331,0.1452499403411797,0.1445499521963081,0.1424401200104774,0.1469935900093265,0.1415621155333893,0.16395344734554,0.1382902220389404,-0.0083014937904288,-0.0068395142934278,-0.006046349577705,0.0053885548510002,0.14427691038748272,0.0022714658547128837,0.1493110764406414,0.008201716579620507,0.1468421693171764,0.010497051607332213,0.1548602756910829,0.015867953883940845,47.38459890678633,-1.0529127067031305,1,6,2,4,0.1450938774540868
2023-06-28,2979.145263671875,0.0056610044809211,0.1450938774540868,0.1452499403411797,0.1445499521963081,0.1424401200104774,0.1458387741879123,0.1541793277119599,0.1334382422427444,0.0024140273818331,-0.0083014937904288,-0.0068395142934278,0.0094497000832554,0.1450144753490408,0.0016952060601071958,0.14744072574020536,0.006433636235937551,0.14719015523228834,0.01031236167604294,0.15451136242587626,0.01584487105050323,41.778703548867355,-0.3757090167247091,2,6,2,4,0.1714536731405657
2023-06-30,3059.56640625,0.0269947033327955,0.1714536731405657,0.1450938774540868,0.1452499403411797,0.1445499521963081,0.1469935900093265,0.1543631394375766,0.1310919446023005,0.0056610044809211,0.0024140273818331,-0.0083014937904288,-0.006046349577705,0.1448654960022757,0.0016363645861027032,0.14653218071441806,0.006003420105358612,0.14777293699285549,0.009811480497370233,0.15409439703443853,0.01575631168173569,50.47480525413654,1.3272586474928618,4,6,2,5,0.1734410056208044
2023-07-03,3031.817626953125,-0.0090695136540231,0.1734410056208044,0.1714536731405657,0.1450938774540868,0.1452499403411797,0.1424401200104774,0.1594704488045916,0.1333551272682349,0.0269947033327955,0.0056610044809211,0.0024140273818331,-0.0068395142934278,0.14975751262852352,0.012180455680222236,0.14824123408471698,0.00974632530552602,0.14979102341976874,0.010336715711454308,0.15413722658864099,0.01580062491841089,66.00492599438269,-0.2525237416767601,0,7,3,1,0.1767980067333672
2023-07-04,3065.681396484375,0.011169461259872,0.1767980067333672,0.1734410056208044,0.1714536731405657,0.1450938774540868,0.1445499521963081,0.1397598491693324,0.1337403013308708,-0.0090695136540231,0.0269947033327955,0.0056610044809211,-0.0083014937904288,0.15595768975058893,0.015071551232166795,0.14963828976633825,0.012221716960306885,0.1517953173373972,0.010855377604839853,0.15440273509416533,0.015990967989976755,56.91417243158306,-0.2723082019651649,1,7,3,1,0.1637044935247491
2023-07-05,3075.965087890625,0.0033544553644886,0.1637044935247491,0.1767980067333672,0.1734410056208044,0.1714536731405657,0.1452499403411797,0.1415621155333893,0.1429391685182226,0.011169461259872,-0.0090695136540231,0.0269947033327955,0.0024140273818331,0.16240730065800077,0.015849302490375014,0.15334210552274172,0.014326422421709648,0.15394820260752204,0.01134482912640332,0.15463014165568376,0.016212999534485868,61.410959505111215,-0.5554382470860787,2,7,3,1,0.1580490185660359
2023-07-06,3078.69873046875,0.0008887105347479,0.1580490185660359,0.1637044935247491,0.1767980067333672,0.1734410056208044,0.1450938774540868,0.1458387741879123,0.1511996625552738,0.0033544553644886,0.011169461259872,-0.0090695136540231,0.0056610044809211,0.16609821129471464,0.012688529735325112,0.1555563433218777,0.014011106091998167,0.15498646885784836,0.011233934154088096,0.1547076548619131,0.016245591509341954,61.783312611131166,0.06550808858965587,3,7,3,1,0.1505366296737329
2023-07-07,3084.58251953125,0.0019111285570978,0.1505366296737329,0.1580490185660359,0.1637044935247491,0.1767980067333672,0.1714536731405657,0.1469935900093265,0.1566985360326947,0.0008887105347479,0.0033544553644886,0.011169461259872,0.0269947033327955,0.16868923951710446,0.007649109010624917,0.15677736775969006,0.013596049747028814,0.15532893665838649,0.011216805718120471,0.15457044277387944,0.01618081669804791,63.794037016325916,-0.041063075373380276,4,7,3,1,0.1613473650209504
2023-07-10,3031.4931640625,-0.0172111963718246,0.1613473650209504,0.1505366296737329,0.1580490185660359,0.1637044935247491,0.1734410056208044,0.1424401200104774,0.1590092345884982,0.0019111285570978,0.0008887105347479,0.0033544553644886,-0.0090695136540231,0.1645058308237379,0.010821345618893188,0.1571316717261307,0.013356822269685882,0.15502084134043836,0.011261742010554255,0.15431885851143268,0.016123166716284793,71.96524595573622,-0.6022524301804848,0,7,3,2,0.1566837241598709
2023-07-11,3031.909912109375,0.000137472863807,0.1566837241598709,0.1613473650209504,0.1505366296737329,0.1580490185660359,0.1767980067333672,0.1445499521963081,0.1639701827593334,-0.0172111963718246,0.0019111285570978,0.0008887105347479,0.011169461259872,0.16208710270376708,0.00960850421496119,0.159022396227178,0.01234604883735616,0.15513774786206097,0.011317322790205333,0.15417849747795406,0.016022729573441783,58.247316755913936,-1.001378199454913,1,7,3,2,0.1574352451696446
2023-07-12,3020.32861328125,-0.0038198030824958,0.1574352451696446,0.1566837241598709,0.1613473650209504,0.1505366296737329,0.1637044935247491,0.1452499403411797,0.16395344734554,0.000137472863807,-0.0172111963718246,0.0019111285570978,0.0033544553644886,0.15806424618906784,0.005028974612854497,0.1602357734235343,0.011319202983596859,0.15477342493208784,0.01113382144678541,0.1539317359174511,0.015864841545543337,56.27281998640692,-0.323396037675011,2,7,3,2,0.1791744841361765
2023-07-13,3095.05126953125,0.0247399093997331,0.1791744841361765,0.1574352451696446,0.1566837241598709,0.1613473650209504,0.1580490185660359,0.1450938774540868,0.1541793277119599,-0.0038198030824958,0.000137472863807,-0.0172111963718246,0.0008887105347479,0.15681039651804693,0.003933347807978499,0.1614543039063808,0.010118952545744095,0.15444751482329308,0.010944755407462403,0.1538057833258578,0.015805428732539695,50.25119835245037,4.10770452605056,3,7,3,2,0.2516152851373105
2023-07-14,3256.357177734375,0.0521173622521462,0.2516152851373105,0.1791744841361765,0.1574352451696446,0.1566837241598709,0.1505366296737329,0.1714536731405657,0.1543631394375766,0.0247399093997331,-0.0038198030824958,0.000137472863807,0.0019111285570978,0.16103548963207506,0.01085410142776337,0.16486236457458975,0.009728145101832496,0.1556972726445039,0.012260503429378832,0.1540504636796246,0.016084855056963356,62.78013764991935,4.708287998583799,4,7,3,2,0.2467470609142447
2023-07-17,3235.09375,-0.006529820463113,0.2467470609142447,0.2516152851373105,0.1791744841361765,0.1574352451696446,0.1613473650209504,0.1734410056208044,0.1594704488045916,0.0521173622521462,0.0247399093997331,-0.0038198030824958,-0.0172111963718246,0.18125122072479058,0.04038050410314739,0.17287852577426424,0.029234239320546536,0.16055987992949058,0.024689295740942353,0.1554152110349845,0.020346953154815772,77.05907689983599,0.47631251242130407,0,7,3,3,0.2458630673558315
2023-07-18,3239.864990234375,0.0014748383209528,0.2458630673558315,0.2467470609142447,0.2516152851373105,0.1791744841361765,0.1566837241598709,0.1767980067333672,0.1397598491693324,-0.006529820463113,0.0521173622521462,0.0247399093997331,0.000137472863807,0.19833115990344946,0.047321402253650106,0.18020913130360827,0.03743235834844729,0.16492371053497326,0.031311548327251575,0.15667391923580434,0.023442111132171484,77.58699362619527,0.4488422139086349,1,7,3,3,0.2495015716652332
2023-07-19,3215.034423828125,-0.0076640744231918,0.2495015716652332,0.2458630673558315,0.2467470609142447,0.2516152851373105,0.1574352451696446,0.1637044935247491,0.1415621155333893,0.0014748383209528,-0.006529820463113,0.0521173622521462,-0.0038198030824958,0.21616702854264158,0.04441689632471187,0.1871156373658547,0.0427296908902364,0.1702288714442982,0.03552827860541421,0.1577786925579412,0.025965870259026875,77.4820976764699,0.2531350456205774,2,7,3,3,0.2487856156061074
2023-07-20,3217.124755859375,0.0006501740745783,0.2487856156061074,0.2495015716652332,0.2458630673558315,0.2467470609142447,0.1791744841361765,0.1580490185660359,0.1458387741879123,-0.0076640744231918,0.0014748383209528,-0.006529820463113,0.0247399093997331,0.2345802938417593,0.031056281202929272,0.1956953451799031,0.045995467932406525,0.17562584425089042,0.03897552864431685,0.15903460186331178,0.02847237281689093,72.99491076222426,-0.3204038093081972,3,7,3,3,0.2701084405604965
2023-07-21,3128.87744140625,-0.027430491867746,0.2701084405604965,0.2487856156061074,0.2495015716652332,0.2458630673558315,0.2516152851373105,0.1505366296737329,0.1469935900093265,0.0006501740745783,-0.0076640744231918,0.0014748383209528,0.0521173622521462,0.24850252013574545,0.0022812223156849945,0.20476900488391028,0.04668840628756851,0.18077318632180017,0.041547642166862214,0.16030953768712533,0.030701380241209535,68.12744057647463,1.2869048416552182,4,7,3,3,0.2685941740451503
2023-07-24,3153.447509765625,0.0078526784188555,0.2685941740451503,0.2701084405604965,0.2487856156061074,0.2495015716652332,0.2467470609142447,0.1613473650209504,0.1424401200104774,-0.027430491867746,0.0006501740745783,-0.0076640744231918,-0.006529820463113,0.25220115122038267,0.010118584794313,0.21672618597258664,0.04656729309144497,0.1869289288493587,0.04523609878034285,0.16192260262471267,0.03378451158007725,59.80236337464612,-0.4247881571000348,0,7,3,4,0.2653952576090317
2023-07-25,3157.534423828125,0.0012960146157003,0.2653952576090317,0.2685941740451503,0.2701084405604965,0.2487856156061074,0.2458630673558315,0.1566837241598709,0.1445499521963081,0.0078526784188555,-0.027430491867746,0.0006501740745783,0.0014748383209528,0.2565705738465638,0.011758697406534317,0.2274508668750066,0.044708813007548844,0.19323663155109233,0.047447480060617234,0.16350229496222835,0.03645985156091179,59.03333809093998,-0.7660776196324831,1,7,3,4,0.2664285882600209
2023-07-26,3147.4560546875,-0.0031918477482206,0.2664285882600209,0.2653952576090317,0.2685941740451503,0.2701084405604965,0.2495015716652332,0.1574352451696446,0.1452499403411797,0.0012960146157003,0.0078526784188555,-0.027430491867746,-0.0076640744231918,0.26047701189720385,0.010487980213496865,0.2383220202199227,0.03835487828529893,0.1992788968217285,0.048601656401223846,0.1649838906332142,0.03873234234712338,58.50401188344208,-0.8855270503519191,2,7,3,4,0.2662713594776444
2023-07-27,3155.444580078125,0.0025380895719664,0.2662713594776444,0.2664285882600209,0.2653952576090317,0.2685941740451503,0.2487856156061074,0.1791744841361765,0.1450938774540868,-0.0031918477482206,0.0012960146157003,0.0078526784188555,0.0006501740745783,0.2638624152161614,0.008626226153302146,0.24922135452896033,0.02645588382294309,0.20533782921767055,0.049062816223704286,0.1664896559225051,0.040868385337326514,57.0601725346428,-0.41431873683502185,3,7,3,4,0.2555906744567279
2023-07-28,3116.89453125,-0.012216994420219,0.2555906744567279,0.2662713594776444,0.2664285882600209,0.2653952576090317,0.2701084405604965,0.2516152851373105,0.1714536731405657,0.0025380895719664,-0.0031918477482206,0.0012960146157003,-0.027430491867746,0.26735956399046873,0.001935845346139197,0.2579310420631071,0.010136710770371588,0.2113967033188484,0.04871258405370173,0.1679041873754401,0.04281558841553883,57.24497645921186,0.26890407882908424,4,7,3,4,0.2608176578315552
2023-07-31,3178.24951171875,0.0196846508130463,0.2608176578315552,0.2555906744567279,0.2662713594776444,0.2664285882600209,0.2685941740451503,0.2467470609142447,0.1734410056208044,-0.012216994420219,0.0025380895719664,-0.0031918477482206,0.0078526784188555,0.26445601076971503,0.005093803116240109,0.25832858099504885,0.009937495269839001,0.2156035533846566,0.04871458807454466,0.16931803531360112,0.044286840379065655,58.99902550260706,0.38238825823340755,0,7,3,5,0.2599532238083213
2023-08-01,3206.6748046875,0.0089436945916112,0.2599532238083213,0.2608176578315552,0.2555906744567279,0.2662713594776444,0.2653952576090317,0.2458630673558315,0.1767980067333672,0.0196846508130463,-0.012216994420219,0.0025380895719664,0.0012960146157003,0.26290070752699607,0.004685234697228623,0.2597356406867799,0.009074078076817786,0.2199723859951941,0.04865237137813137,0.17081756919901062,0.0458355684723921,63.66531717345996,-0.26340530343393076,1,8,3,1,0.2606939084080534
2023-08-02,3196.084716796875,-0.0033025138299476,0.2606939084080534,0.2599532238083213,0.2608176578315552,0.2555906744567279,0.2664285882600209,0.2495015716652332,0.1637044935247491,0.0089436945916112,0.0196846508130463,-0.012216994420219,-0.0031918477482206,0.2618123007668539,0.004592042858437592,0.2611446563320289,0.00766518708334662,0.22413014684894178,0.04832059190277339,0.17237611920221257,0.047252175983539424,66.8704540169979,-0.3081146330061289,2,8,3,1,0.2653088684846857
2023-08-03,3158.278076171875,-0.0118290483435276,0.2653088684846857,0.2606939084080534,0.2599532238083213,0.2608176578315552,0.2662713594776444,0.2487856156061074,0.1580490185660359,-0.0033025138299476,0.0089436945916112,0.0196846508130463,0.0025380895719664,0.2606653647964604,0.0037983815995318664,0.2622638900063109,0.006505644986049998,0.228979617593107,0.046779445657579743,0.1739163358073146,0.04860324413967645,60.34854149214169,-0.24208288752020804,3,8,3,1,0.2683933445297565
2023-08-04,3198.7783203125,0.0128235206539237,0.2683933445297565,0.2653088684846857,0.2606939084080534,0.2599532238083213,0.2555906744567279,0.2701084405604965,0.1505366296737329,-0.0118290483435276,-0.0033025138299476,0.0089436945916112,-0.012216994420219,0.2604728665978687,0.0034518286261575174,0.2639162152941687,0.004487228477929706,0.23434261008903948,0.044302456274041675,0.17563874654893682,0.04998406275489213,36.55175138020195,-0.07587876053237295,4,8,3,1,0.2605437328749653
2023-08-07,3236.399658203125,0.0117611582058458,0.2605437328749653,0.2683933445297565,0.2653088684846857,0.2606939084080534,0.2608176578315552,0.2685941740451503,0.1613473650209504,0.0128235206539237,-0.0118290483435276,-0.0033025138299476,0.0196846508130463,0.26303340061247443,0.003666639531784809,0.2637447056910947,0.004250801907640901,0.2402354458318407,0.04021844621766613,0.1775887220890138,0.051287406861730264,45.270081199886036,-0.40446440560904307,0,8,3,1,0.2615924055304237
2023-08-08,3223.906005859375,-0.0038603552290221,0.2615924055304237,0.2605437328749653,0.2683933445297565,0.2653088684846857,0.2599532238083213,0.2653952576090317,0.1566837241598709,0.0117611582058458,0.0128235206539237,-0.0118290483435276,0.0089436945916112,0.2629786156211565,0.003709814827582977,0.2629396615740762,0.00398429939570013,0.2451952642245414,0.03585794059159119,0.17944556617811278,0.052247524721426956,49.58423405215089,-0.6012389222201079,1,8,3,2,0.2611161839267399
2023-08-09,3216.38134765625,-0.0023340191027434,0.2611161839267399,0.2615924055304237,0.2605437328749653,0.2683933445297565,0.2606939084080534,0.2664285882600209,0.1574352451696446,-0.0038603552290221,0.0117611582058458,0.0128235206539237,-0.0033025138299476,0.2633064519655769,0.0034380991721692446,0.2625593763662154,0.0039045664667338373,0.25044069829306903,0.029302710592215245,0.1815106019809277,0.05301217665696437,51.096871721126895,-0.5037584366445824,2,8,3,2,0.250127812795167
2023-08-10,3197.431640625,-0.0058916232196963,0.250127812795167,0.2611161839267399,0.2615924055304237,0.2605437328749653,0.2653088684846857,0.2662713594776444,0.1791744841361765,-0.0023340191027434,-0.0038603552290221,0.0117611582058458,-0.0118290483435276,0.26339090706931423,0.0033622288214047984,0.2620281359328873,0.0036742435865003507,0.2556247452309238,0.01952163838938839,0.18381100656913457,0.05342727590531291,49.90930465712395,-1.0879982938474664,3,8,3,2,0.165048603765603
2023-08-11,3203.655517578125,0.0019465238518463,0.165048603765603,0.250127812795167,0.2611161839267399,0.2615924055304237,0.2683933445297565,0.2555906744567279,0.2516152851373105,-0.0058916232196963,-0.0023340191027434,-0.0038603552290221,0.0128235206539237,0.26035469593141053,0.006545161074304086,0.2604137812646396,0.004933467657843668,0.25917241166387334,0.007862797296106174,0.18570545602225733,0.05373420139125704,60.06549789440329,-0.5015806426040952,4,8,3,2,0.163659025660117
